LineId,Content,EventId,EventTemplate,Dataset
301,116332728 double-hummer alignment exceptions,E8,<*> double-hummer alignment exceptions,BGL
302,generating core.12883,E34,generating core.<*>,BGL
303,generating core.22494,E34,generating core.<*>,BGL
304,generating core.2600,E34,generating core.<*>,BGL
305,generating core.15192,E34,generating core.<*>,BGL
306,generating core.26224,E34,generating core.<*>,BGL
307,generating core.8374,E34,generating core.<*>,BGL
308,generating core.1103,E34,generating core.<*>,BGL
309,generating core.3343,E34,generating core.<*>,BGL
310,generating core.3510,E34,generating core.<*>,BGL
311,generating core.26735,E34,generating core.<*>,BGL
312,generating core.5785,E34,generating core.<*>,BGL
313,generating core.27577,E34,generating core.<*>,BGL
314,generating core.22967,E34,generating core.<*>,BGL
315,generating core.3980,E34,generating core.<*>,BGL
316,generating core.22325,E34,generating core.<*>,BGL
317,generating core.896,E34,generating core.<*>,BGL
318,generating core.84,E34,generating core.<*>,BGL
319,generating core.20595,E34,generating core.<*>,BGL
320,generating core.17212,E34,generating core.<*>,BGL
321,generating core.36787,E34,generating core.<*>,BGL
322,generating core.22273,E34,generating core.<*>,BGL
323,generating core.46157,E34,generating core.<*>,BGL
324,generating core.51421,E34,generating core.<*>,BGL
325,generating core.30886,E34,generating core.<*>,BGL
326,generating core.25367,E34,generating core.<*>,BGL
327,8 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
328,8 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
329,8 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
330,generating core.9021,E34,generating core.<*>,BGL
331,15 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
332,generating core.2241,E34,generating core.<*>,BGL
333,generating core.29493,E34,generating core.<*>,BGL
334,15 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
335,15 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
336,15 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
337,generating core.15063,E34,generating core.<*>,BGL
338,5 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
339,5 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
340,generating core.2317,E34,generating core.<*>,BGL
341,1005 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
342,generating core.45168,E34,generating core.<*>,BGL
343,generating core.50,E34,generating core.<*>,BGL
344,generating core.38843,E34,generating core.<*>,BGL
345,generating core.29755,E34,generating core.<*>,BGL
346,generating core.63787,E34,generating core.<*>,BGL
347,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E38,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",BGL
348,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,E46,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK.,BGL
349,"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",E47,"Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>",BGL
350,"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310",E48,"PrepareForService shutting down NodeCard(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>",BGL
351,Can not get assembly information for node card,E13,Can not get assembly information for node card,BGL
352,Can not get assembly information for node card,E13,Can not get assembly information for node card,BGL
353,Can not get assembly information for node card,E13,Can not get assembly information for node card,BGL
354,"CE sym 28, at 0x0fe65820, mask 0x04",E14,"CE sym <*>, at <*>, mask <*>",BGL
355,"CE sym 25, at 0x10e1b8a0, mask 0x10",E14,"CE sym <*>, at <*>, mask <*>",BGL
356,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E16,"ciod: Error loading /<*>: invalid or missing program image, Exec format error",BGL
357,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E16,"ciod: Error loading /<*>: invalid or missing program image, Exec format error",BGL
358,"ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory",E18,"ciod: Error loading <*>: invalid or missing program image, No such file or directory",BGL
359,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E20,ciod: generated <*> core files for program <*>,BGL
360,iar 003a9294 dear 00c06c48,E36,iar <*> dear <*>,BGL
361,iar 003a9254 dear 00f05688,E36,iar <*> dear <*>,BGL
362,"CE sym 10, at 0x01d7a160, mask 0x10",E14,"CE sym <*>, at <*>, mask <*>",BGL
363,156055738 double-hummer alignment exceptions,E8,<*> double-hummer alignment exceptions,BGL
364,139632470 double-hummer alignment exceptions,E8,<*> double-hummer alignment exceptions,BGL
365,iar 0014a150 dear 0072b9f8,E36,iar <*> dear <*>,BGL
366,23768676 double-hummer alignment exceptions,E8,<*> double-hummer alignment exceptions,BGL
367,47332148 double-hummer alignment exceptions,E8,<*> double-hummer alignment exceptions,BGL
368,iar 0014a150 dear 0098e178,E36,iar <*> dear <*>,BGL
369,"3 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 0",E7,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",BGL
370,"CE sym 35, at 0x1317cee0, mask 0x10",E14,"CE sym <*>, at <*>, mask <*>",BGL
371,"4 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4",E7,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",BGL
372,Lustre mount FAILED : bglio136 : point /p/gb1,E42,Lustre mount FAILED : bglio<*> : point <*>,BGL
373,Ido chip status changed: FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005,E37,Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,BGL
374,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E38,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",BGL
375,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E38,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",BGL
376,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E38,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",BGL
377,ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,E21,ciod: LOGIN chdir(<*>) failed: No such file or directory,BGL
378,"CE sym 21, at 0x13d38aa0, mask 0x40",E14,"CE sym <*>, at <*>, mask <*>",BGL
379,"CE sym 16, at 0x0149a040, mask 0x80",E14,"CE sym <*>, at <*>, mask <*>",BGL
380,ciod: generated 128 core files for program /bgl/apps/SWL/stability/DDCMD//ddcMDbglV,E20,ciod: generated <*> core files for program <*>,BGL
381,"CE sym 5, at 0x0e37bbe0, mask 0x40",E14,"CE sym <*>, at <*>, mask <*>",BGL
382,"CE sym 9, at 0x11b9cc60, mask 0x04",E14,"CE sym <*>, at <*>, mask <*>",BGL
383,total of 2 ddr error(s) detected and corrected,E52,total of <*> ddr error(s) detected and corrected,BGL
384,"ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image, No such file or directory",E18,"ciod: Error loading <*>: invalid or missing program image, No such file or directory",BGL
385,"4 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 5",E7,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",BGL
386,data cache search parity error detected. attempting to correct,E27,data cache search parity error detected. attempting to correct,BGL
387,data cache search parity error detected. attempting to correct,E27,data cache search parity error detected. attempting to correct,BGL
388,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",E16,"ciod: Error loading /<*>: invalid or missing program image, Exec format error",BGL
389,"ciod: Error loading allreduce_int_V1R1.rts: invalid or missing program image, No such file or directory",E18,"ciod: Error loading <*>: invalid or missing program image, No such file or directory",BGL
390,"ciod: Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDGbglV: invalid or missing program image, No such file or directory",E18,"ciod: Error loading <*>: invalid or missing program image, No such file or directory",BGL
391,iar 001061dc dear 0244c22c,E36,iar <*> dear <*>,BGL
392,iar 001061dc dear 0244c25c,E36,iar <*> dear <*>,BGL
393,iar 00106228 dear 0244c27c,E36,iar <*> dear <*>,BGL
394,iar 00106228 dear 0244c27c,E36,iar <*> dear <*>,BGL
395,iar 00106580 dear 02494bcc,E36,iar <*> dear <*>,BGL
396,iar 00106534 dear 02494c3c,E36,iar <*> dear <*>,BGL
397,iar 00106580 dear 045e148c,E36,iar <*> dear <*>,BGL
398,2354412 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
399,2354412 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
400,2354412 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
401,2354412 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
402,iar 0010681c dear 02f692fc,E36,iar <*> dear <*>,BGL
403,iar 00106704 dear 0245b83c,E36,iar <*> dear <*>,BGL
404,16469355 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
405,iar 0010650c dear 0246a95c,E36,iar <*> dear <*>,BGL
406,iar 00106988 dear 02f7bd6c,E36,iar <*> dear <*>,BGL
407,iar 001066c4 dear 025251fc,E36,iar <*> dear <*>,BGL
408,428412 floating point alignment exceptions,E9,<*> floating point alignment exceptions,BGL
409,instruction cache parity error corrected,E39,instruction cache parity error corrected,BGL
410,"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",E17,"ciod: Error loading /<*>: invalid or missing program image, Permission denied",BGL
411,iar 001061b4 dear 0247017c,E36,iar <*> dear <*>,BGL
412,iar 001061e8 dear 0247015c,E36,iar <*> dear <*>,BGL
413,iar 001061b4 dear 0247017c,E36,iar <*> dear <*>,BGL
414,iar 00106448 dear 0246dbec,E36,iar <*> dear <*>,BGL
415,5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,E11,<*> torus receiver z+ input pipe error(s) (dcr <*>) detected and corrected,BGL
416,iar 00106274 dear 0246da8c,E36,iar <*> dear <*>,BGL
417,"CE sym 25, at 0x12127ee0, mask 0x10",E14,"CE sym <*>, at <*>, mask <*>",BGL
418,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E31,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",BGL
419,rts: kernel terminated for reason 1004,E51,rts: kernel terminated for reason <*>,BGL
420,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out",E19,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",BGL
421,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060, Connection timed out",E19,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",BGL
422,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E24,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",BGL
423,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E24,"ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>",BGL
424,"10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",BGL
425,"10674 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",BGL
426,"10718 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",BGL
427,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",BGL
428,"10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",BGL
429,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E10,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,BGL
430,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E10,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,BGL
431,"10684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",BGL
432,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E10,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,BGL
433,"CE sym 27, at 0x1b70b860, mask 0x80",E14,"CE sym <*>, at <*>, mask <*>",BGL
