LineId,Content,EventId,EventTemplate,ParameterList
132,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
133,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
134,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",fddcfc77,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",[]
135,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['apsd']
136,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,57ec2813,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,[]
137,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.EscrowSecurityAlert.daily', '4187']"
138,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '4099']"
139,"ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278",0753c14d,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,"['626625.204595:', '3034132215,', '528237229,', '278']"
140,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '15323']"
141,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
142,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
143,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 427826 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '427826']"
144,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2350 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.EscrowSecurityAlert.daily', '2350']"
145,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1542 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.EscrowSecurityAlert.daily', '1542']"
146,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1428 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '1428']"
147,"RTC: Maintenance 2017/7/1 19:52:56, sleep 2017/7/1 19:40:18",08b5f84e,RTC: Maintenance 2017/7/1 <*> sleep 2017/7/1 <*>,"['19:52:56,', '19:40:18']"
148,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
149,"en0: channel changed to 132,+1",86f9b3d4,en0: channel changed to <*>,"['132,+1']"
150,"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['626908.045241:', '900,']"
151,AirPort: Link Up on awdl0,de1b8e5e,AirPort: Link Up on <*>,['awdl0']
152,13:20:12.402 : BTLE scanner Powered On,0af63e74,<*> : BTLE scanner Powered On,['13:20:12.402']
153,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 424575 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '424575']"
154,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
155,com.apple.Addres(31588) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(31588)']
156,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
157,RTC: PowerByCalendarDate setting ignored,c5de5950,RTC: PowerByCalendarDate setting ignored,[]
158,Thermal pressure state: 1 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['1']
159,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,"[""'Active'""]"
160,ARPT: 627141.702095: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['627141.702095:', '2607:f140:6000:8:c6b3:1ff:fecd:467f']"
161,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
162,en0: 802.11d country code set to 'X3'.,7437a69c,en0: 802.11d country code set to <*>,"[""'X3'.""]"
163,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,6a6d7984,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
164,en0: channel changed to 6,86f9b3d4,en0: channel changed to <*>,['6']
165,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",1bf3d457,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
166,"ARPT: 627305.613279: wl0: setup_keepalive: Seq: 1664112163, Ack: 818851215, Win size: 4096",33b587ef,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: 4096,"['627305.613279:', '1664112163,', '818851215,']"
167,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
168,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
169,ARPT: 627355.597577: ARPT: Wake Reason: Wake on Scan offload,548a9986,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload,['627355.597577:']
170,QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,4362eb23,QQ(10018) deny mach-lookup <*>,['com.apple.networking.captivenetworksupport']
171,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
172,"RTC: Maintenance 2017/7/1 21:52:00, sleep 2017/7/1 21:39:51",08b5f84e,RTC: Maintenance 2017/7/1 <*> sleep 2017/7/1 <*>,"['21:52:00,', '21:39:51']"
173,[HID] [MT] AppleMultitouchDevice::willTerminate entered,43658a65,[HID] [MT] AppleMultitouchDevice::willTerminate entered,[]
174,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,aaf79c0c,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,[]
175,PMStats: Hibernate read took 197 ms,7a896c20,PMStats: Hibernate read took 197 ms,[]
176,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
177,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
178,"pages 1471315, wire 491253, act 449877, inact 3, cleaned 0 spec 5, zf 23, throt 0, compr 345876, xpmapped 40000",e2f209de,"pages 1471315, wire 491253, act 449877, inact 3, cleaned 0 spec 5, zf 23, throt 0, compr 345876, xpmapped 40000",[]
179,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",d2bf540c,"VDCAssistant: Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",[]
180,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),cf2ccffd,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),[]
181,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,1ca51907,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
182,button report: 0x8002bdf,54b60a13,button report: 0x8002bdf,[]
183,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",95e2a5a3,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/<*>"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",['Keystone.ticketstore.lock']
184,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
185,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951303310>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9951303310>.']
186,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
187,tcp_connection_tls_session_error_callback_imp 1977 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,5d52b3d1,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,['1977']
188,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951105bf0>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9951105bf0>.']
189,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
190,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",bceb4345,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",[]
191,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
192,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,118b2bf7,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,[]
193,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
194,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
195,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
196,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
197,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
198,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951005740>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9951005740>.']
199,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950606790>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950606790>.']
200,"com.apple.ical.sync.x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds.  Ignoring.",2c25f142,"<*>://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds. Ignoring.",['com.apple.ical.sync.x-coredata']
201,"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",fb7dc6f7,"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",[]
202,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950606790>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950606790>.']
203,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
204,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950606790>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950606790>.']
205,"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",fb7dc6f7,"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",[]
206,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
207,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
208,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],d8e2131a,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
