Content,EventTemplate,Variables
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
guaranteed data cache block touch........1,guaranteed data cache block touch........<*>,1
program interrupt: fp cr field .............0,program interrupt: fp cr field .............<*>,0
force load/store alignment...............0,force load/store alignment...............<*>,0
icache prefetch depth....................0,icache prefetch depth....................<*>,0
machine state register: 0x00002000,machine state register: <*>,0x00002000
machine state register: 0x00002000,machine state register: <*>,0x00002000
icache prefetch threshold................0,icache prefetch threshold................<*>,0
icache prefetch threshold................0,icache prefetch threshold................<*>,0
machine state register: 0x00002000,machine state register: <*>,0x00002000
wait state enable.................0,wait state enable.................<*>,0
critical input interrupt enable...0,critical input interrupt enable...<*>,0
"problem state (0=sup,1=usr).......0","problem state (<*>=sup,<*>=usr).......<*>","[0,1,0]"
"problem state (0=sup,1=usr).......0","problem state (<*>=sup,<*>=usr).......<*>","[0,1,0]"
floating point instr. enabled.....1,floating point instr. enabled.....<*>,1
special purpose registers:,special purpose registers:,-
lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,lr:<*> cr:<*> xer:<*> ctr:<*>,"[00004ed0,28244842,20000002,00086000]"
rts internal error,rts internal error,-
floating pt ex mode 0 enable......0,floating pt ex mode <*> enable......<*>,"[0,0]"
floating pt ex mode 0 enable......0,floating pt ex mode <*> enable......<*>,"[0,0]"
debug wait enable.................0,debug wait enable.................<*>,0
floating pt ex mode 1 enable......0,floating pt ex mode <*> enable......<*>,"[1,0]"
instruction address space.........0,instruction address space.........<*>,0
data address space................0,data address space................<*>,0
data address space................0,data address space................<*>,0
data address space................0,data address space................<*>,0
core configuration register: 0x00002000,core configuration register: <*>,0x00002000
core configuration register: 0x00002000,core configuration register: <*>,0x00002000
core configuration register: 0x00002000,core configuration register: <*>,0x00002000
core configuration register: 0x00002000,core configuration register: <*>,0x00002000
core configuration register: 0x00002000,core configuration register: <*>,0x00002000
core configuration register: 0x00002000,core configuration register: <*>,0x00002000
disable store gathering..................0,disable store gathering..................<*>,0
disable store gathering..................0,disable store gathering..................<*>,0
disable store gathering..................0,disable store gathering..................<*>,0
"ARPT: 775899.188954: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2863091569, Ack 159598625, Win size 278","ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>","[775899,188954,2863091569,159598625,278]"
total of 1 ddr error(s) detected and corrected,total of <*> ddr error(s) detected and corrected,1
"ARPT: 740631.402908: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5802,","ARPT: <*>.<*>: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,","[740631,402908,5802]"
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,<*>-<*>-<*> <*>:<*>:<*>.<*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,"[2017,07,06,06,22,57,163367]"
2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,"[2017,07,05,10,52,16,977,35861,0x700000323000,2]"
full wake promotion (reason 1) 374 ms,full wake promotion (reason <*>) <*> ms,"[1,374]"
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
"saveHealthDetailData() deviceID = 2,clientID=1,id=1","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>","[2,1,1]"
instruction cache parity error corrected,instruction cache parity error corrected,-
instruction cache parity error corrected,instruction cache parity error corrected,-
after trim url = https://www.google.com/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8,after trim url = https://www.google.com/_/chrome/newtab?rlz=<*>_<*>&espv=<*>&ie=UTF-<*>,"[1C5CHFA,enHK732HK732,2,8]"
[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,-
hibernate_rebuild completed - took 10042450943433 msecs,hibernate_rebuild completed - took <*> msecs,10042450943433
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>(<*>), dev [<*>,<*>]","[0x7fa82502bc00,2000,0,0,0,0,0x7fa823930c00,2001,1440,900]"
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-
[00:28:42.167] (Fig) signalled err=-12871,[<*>:<*>:<*>.<*>] (Fig) signalled err=<*>,"[00,28,42,167,-12871]"
2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,<*>-<*>-<*> <*>:<*>:<*>.<*> ksfetch[<*>/<*>] [lvl=<*>] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,"[2017,07,07,10,54,41,296,37925,0x7fff79824000,2,1926]"
CCProfileMonitor::setStreamEventHandler,CCProfileMonitor::setStreamEventHandler,-
"NETWORK: no response from server, reachability, 2, queryRetries, 2","NETWORK: no response from server, reachability, <*>, queryRetries, <*>","[2,2]"
ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,"[172.16.96.116,51706]"
instruction cache parity error corrected,instruction cache parity error corrected,-
tryToRecordAsBasicStepData bWrite true,tryToRecordAsBasicStepData bWrite true,-
"CE sym 2, at 0x0b85f680, mask 0x0e","CE sym <*>, at <*>, mask <*>","[2,0x0b85f680,0x0e]"
Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0x800f0805
"[Accounts] Current connection, <NSXPCConnection: 0x7fda72614240> connection from pid 30318, doesn't have account access.","[Accounts] Current connection, <NSXPCConnection: <*>> connection from pid <*>, doesn't have account access.","[0x7fda72614240,30318]"
"ARPT: 744319.484045: wl0: wl_update_tcpkeep_seq: Original Seq: 1092633597, Ack: 2572586285, Win size: 4096","ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>","[744319,484045,1092633597,2572586285,4096]"
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,storage442
"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","[326,-50]"
[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],[com.apple.calendar.store.log.caldav.queue] [Account <*> timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>>],"[xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/,0x7fa11f9f2290,0]"
The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.,The instance sync for host '<*>' did not match. Re-created its InstanceList.,cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",com.apple.corecdp.osx.asl
[0706/120312:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,"[0706,120312,306]"
SQM: Initializing online with Windows opt-in: False,SQM: Initializing online with Windows opt-in: False,-
-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,-
uploadStaticsToDB() onResult  type = 4 obj=true,uploadStaticsToDB() onResult  type = <*> obj=true,4
"ciod: Error loading /home/draeger/testQboxhang-nozerobytebug-nosleepyescomm: invalid or missing program image, No such file or directory","ciod: Error loading <*>: invalid or missing program image, No such file or directory",/home/draeger/testQboxhang-nozerobytebug-nosleepyescomm
ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,ciod: Error creating node map from file <*>: No child processes,/p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map
"CE sym 0, at 0x1b858280, mask 0x40","CE sym <*>, at <*>, mask <*>","[0,0x1b858280,0x40]"
[BluetoothHIDDeviceController] EventServiceConnectedCallback,[BluetoothHIDDeviceController] EventServiceConnectedCallback,-
ARPT: 783795.288172: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,"[783795,288172,B43xxmrc]"
"NETWORK: requery, 0, 0, 0, 0, 328, items, fQueryRetries, 0, fLastRetryTimestamp, 521177334.4","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>.<*>","[0,0,0,0,328,0,521177334,4]"
"CCFile::copyFile fileName is [2017-07-08_05,55,23.694116]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-08_05,56,40.163377]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","[2017,07,08,05,55,23,694116,io80211Family-002.pcapng,/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng,/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-08_05,56,40.163377]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng]"
"1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 1","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","[1,0,17,1]"
instruction cache parity error corrected,instruction cache parity error corrected,-
"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory","ciod: Error loading <*>: invalid or missing program image, No such file or directory",./runtime_malloc
instruction cache parity error corrected,instruction cache parity error corrected,-
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,1
ARPT: 785104.988856: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*>.<*>: AirPort_<*>::syncPowerState: WWEN[enabled],"[785104,988856,Bm43xxcr]"
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],1
"CCDataTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: AssociationEventHistory","CCDataTap::profileRemoved, Owner: <*>, Name: <*>","[com.apple.iokit.IO80211Family,AssociationEventHistory]"
[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[<*>:<*>:<*>.<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,"[17,22,36,133,0x7f961cf08cf0]"
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>","[9,0]"
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",IO80211AWDLPeerManager
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,7
"ARPT: 784055.560270: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5600,","ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,","[784055,560270,5600]"
