Content,EventTemplate,Variables
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}","[-1001,0x7fb7ed616c80,-1001,https://gs-loc.apple.com/clls/wloc,https://gs-loc.apple.com/clls/wloc,-2102,4,https://gs-loc.apple.com/clls/wloc,https://gs-loc.apple.com/clls/wloc,4,-2102]"
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,faf974ea-cba5-4e1b-93f4-3a3bc606006f
"saveHealthDetailData() deviceID = 2,clientID=1,id=1","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>","[2,1,1]"
Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,Received block blk_<*> src: /<*>:<*> dest: /<*>:<*> of size <*>,"[1473949624670719319,10.251.29.239,35617,10.251.29.239,50010,67108864]"
"Opened file /var/vm/sleepimage, size 1073741824, extents 3, maxio 2000000 ssd 1","Opened file <*>, size <*>, extents <*>, maxio <*> ssd <*>","[/var/vm/sleepimage,1073741824,3,2000000,1]"
ciod: pollControlDescriptors: Detected the debugger died.,ciod: pollControlDescriptors: Detected the debugger died.,-
ciod: generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13,ciod: generated <*> core files for program <*>,"[128,/g/g24/germann2/SPaSM_mini/MEAM/r13]"
"hibernate_alloc_pages act 107794, inact 10088, anon 460, throt 0, spec 58021, wire 572831, wireinit 39927","hibernate_alloc_pages act <*>, inact <*>, anon <*>, throt <*>, spec <*>, wire <*>, wireinit <*>","[107794,10088,460,0,58021,572831,39927]"
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951214ca0>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>>.,0x7f9951214ca0
[HID] [MT] AppleMultitouchDevice::start entered,[HID] [MT] AppleMultitouchDevice::start entered,-
"ARPT: 784053.579480: wl0: setup_keepalive: Local port: 59927, Remote port: 443","ARPT: <*>.<*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>","[784053,579480,59927,443]"
CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake,771797848593539
vm_compressor_fastwake_warmup completed - took 12461 msecs,vm_compressor_fastwake_warmup completed - took <*> msecs,12461
[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Stopped (Lifecycle Event),[instance: <*>] VM Stopped (Lifecycle Event),c62f4f25-982c-4ea2-b5e4-93000edfcfbf
"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771""","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*>""","[2017,07,07,01,47,40,090,37644,0x7000002a0000,2,https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771]"
initDataPrivacy the dataPrivacy is true,initDataPrivacy the dataPrivacy is true,-
"ARPT: 764427.640542: wl0: setup_keepalive: Seq: 204730741, Ack: 2772623181, Win size: 4096","ARPT: <*>.<*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>","[764427,640542,204730741,2772623181,4096]"
ARPT: 790457.609414: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Sleep,"[790457,609414,Bc43xxrm]"
Fan speeds ( 3534 3534 3375 4115 3497 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),"[3534,3534,3375,4115,3497,3479]"
[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,-
Error in CoreDragRemoveTrackingHandler: -1856,Error in CoreDragRemoveTrackingHandler: <*>,-1856
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
[BluetoothHIDDeviceController] EventServiceConnectedCallback,[BluetoothHIDDeviceController] EventServiceConnectedCallback,-
data cache search parity error detected. attempting to correct,data cache search parity error detected. attempting to correct,-
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml",doSaveChannels@<*>: Will write to: <*>,"[286,/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml]"
mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F),mDNS_RegisterInterface: Frequent transitions for interface en0 (<*>),FE80:0000:0000:0000:C6B3:01FF:FECD:467F
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU","[faf974ea-cba5-4e1b-93f4-3a3bc606006f,2048,20,1]"
"mapred.tip.id is deprecated. Instead, use mapreduce.task.id","mapred.tip.id is deprecated. Instead, use mapreduce.task.id",-
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,ciod: LOGIN chdir(<*>) failed: No such file or directory,/g/g0/spelce1/Linpack_SWL
1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected,<*> torus receiver x+ input pipe error(s) (dcr <*>) detected and corrected,"[1,0x02ce]"
hibernate_page_list_setall time: 603 ms,hibernate_page_list_setall time: <*> ms,603
ARPT: 770798.478026: framerdy 0x0 bmccmd 3 framecnt 1024,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,"[770798,478026,0x0,3,1024]"
Sandbox: com.apple.Addres(38449) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,38449,1]"
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Took 19.47 seconds to spawn the instance on the hypervisor.,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.,"[faf974ea-cba5-4e1b-93f4-3a3bc606006f,19,47]"
"ARPT: 762543.171617: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': <*>,","[762543,171617,0]"
tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,111
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>,"[2210,790,60]"
SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL],0x80004005
AppleThunderboltNHIType2::prePCIWake - power up complete - took 5 us,<*>::prePCIWake - power up complete - took <*> us,"[AppleThunderboltNHIType2,5]"
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc25995 121.51.36.148:443,__<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*>.<*> tc<*> <*>:<*>,"[42,evaluateCrazyIvan46,QQ,10018,25995,121.51.36.148,443]"
ARPT: 739241.687186: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,ARPT: <*>.<*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,"[739241,687186,0x8001,0x0,0x26,0,3,0 0 0 0]"
10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:,<*>:<*>:Got exception while serving blk_<*> to /<*>:,"[10.251.107.98,50010,-3140031507252212554,10.250.7.244]"
BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,BLOCK* ask <*>:<*> to replicate blk_<*> to datanode(s) <*>:<*>,"[10.250.14.38,50010,-7571492020523929240,10.251.122.38,50010]"
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0xc800 ****,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- <*> -- <*> -- <*> ****,"[0x5fd0,0x9a00,0xc800]"
1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected,<*> torus receiver y+ input pipe error(s) (dcr <*>) detected and corrected,"[1,0x02ee]"
"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","[-50,-50]"
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)","SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",-
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,-
mDNS_RegisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),mDNS_RegisterInterface: Frequent transitions for interface awdl0 (<*>),FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF
"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648","PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>","[R10-M1-N2,203231503833343000000000594c31304b34323934303257,FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25,10.1.1.164,4,648]"
"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>","schedule invalidation <DYTransport <*>, error: lost transport connection (<*>)>","[0x7f89e8c00520,31]"
ARPT: 784287.966851: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[enable],"[784287,966851,Bc43xxrm]"
[HID] [MT] AppleActuatorHIDEventDriver::start entered,[HID] [MT] AppleActuatorHIDEventDriver::start entered,-
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007","Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>","[57,3,009756d5,8bfa0003,00000002,00000000,20021f01,00000000,00000002,00000007]"
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-D<*>and nodes:node-<*>,"[2 ,84]"
hibernate_rebuild completed - took 10042450943433 msecs,hibernate_rebuild completed - took <*> msecs,10042450943433
"NonStart: Success, startup processing not required as expected.","NonStart: Success, startup processing not required as expected.",-
[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deletion of /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del complete,[instance: <*>] Deletion of <*> complete,"[c62f4f25-982c-4ea2-b5e4-93000edfcfbf,/var/ib/nva/insans/c62f4f25-982c-4a2-b5e4-93000edfcfbf_delcolete]"
"2017-07-06 14:57:16.661 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539""","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""","[2017,07,06,14,57,16,661,37059,0x7000002a0000,2,https://tools.google.com/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539]"
ARPT: 787923.793193: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*>.<*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,"[787923,793193]"
Saved output of task 'attempt_201706092018_0025_m_000001_1180' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000001,Saved output of task 'attempt_<*>' to hdfs://<*>,"[201706092018_0025_m_000001_1180,10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000001]"
"network_reachability_changed : network is not reachable, netbiosd is shutting down","network_reachability_changed : network is not reachable, netbiosd is shutting down",-
"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))",<IMMacNotificationCenterManager: <*>>: Updating enabled: YES   (Topics: (<*>)),"[0x7ff1b2e00ba0, ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ]"
"NETWORK: no response from server, reachability, 2, queryRetries, 2","NETWORK: no response from server, reachability, <*>, queryRetries, <*>","[2,2]"
"critical input interrupt (unit=0x0b bit=0x17): warning for tree C1 wire, suppressing further interrupts of same type","critical input interrupt (unit=<*> bit=<*>): warning for tree C1 wire, suppressing further interrupts of same type","[0x0b,0x71]"
"[Accounts] Current connection, <NSXPCConnection: 0x7fda72614240> connection from pid 30318, doesn't have account access.","[Accounts] Current connection, <NSXPCConnection: <*>> connection from pid <*>, doesn't have account access.","[0x7fda72614240,30318]"
ARPT: 698501.213099: ARPT: Wake Reason: Wake on TCP Timeout,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on TCP Timeout,"[698501,213099]"
enabling pid=30298 for plug-in com.apple.ncplugin.weather(1.0) 131FE7ED-87F7-471D-8797-C11107688DF7 /System/Library/CoreServices/Weather.app/Contents/PlugIns/com.apple.ncplugin.weather.appex,enabling pid=<*> for plug-in com.apple.ncplugin.weather(<*>.<*>) <*>-<*>-<*>-<*>-<*> <*>,"[30298,1,0,131FE7ED,87F7,471D,8797,C11107688DF7,/System/Library/CoreServices/Weather.app/Contents/PlugIns/com.apple.ncplugin.weather.appex]"
MemoryStore started with capacity 17.7 GB,MemoryStore started with capacity <*> GB,17.7
"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310","PrepareForService shutting down NodeCard(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>","[R25-M1-N2,203231503833343000000000594c31304b34333431303158,FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0,10.2.2.80,4,310]"
WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,WARNING: Type1 font data isn't in the correct format required by the Adobe Type <*> Font Format specification.,1
CCProfileMonitor::freeResources done,CCProfileMonitor::freeResources done,-
program interrupt: illegal instruction......1,program interrupt: illegal instruction......<*>,1
hibernate_page_list_setall found pageCount 488653,hibernate_page_list_setall found pageCount <*>,488653
2017-07-08 06:26:32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,"[2017,07,08,06,26,32,365,39159,0x7000002a0000,2]"
